,fecha,dia,mes,ano,linea,estacion,afluencia
19366,2021-06-29,29,Junio,2021,Linea 7,Auditorio,17156
19367,2021-06-30,30,Junio,2021,Linea 7,Auditorio,14586
19368,2021-01-01,1,Enero,2021,Linea 7,Constituyentes,455
19369,2021-01-02,2,Enero,2021,Linea 7,Constituyentes,1015
19370,2021-01-03,3,Enero,2021,Linea 7,Constituyentes,962
19371,2021-01-04,4,Enero,2021,Linea 7,Constituyentes,2569
19372,2021-01-05,5,Enero,2021,Linea 7,Constituyentes,2116
19373,2021-01-06,6,Enero,2021,Linea 7,Constituyentes,2566
19374,2021-01-07,7,Enero,2021,Linea 7,Constituyentes,2047
19375,2021-01-08,8,Enero,2021,Linea 7,Constituyentes,2318
19376,2021-01-09,9,Enero,2021,Linea 7,Constituyentes,1537
19377,2021-01-10,10,Enero,2021,Linea 7,Constituyentes,792
19378,2021-01-11,11,Enero,2021,Linea 7,Constituyentes,2217
19379,2021-01-12,12,Enero,2021,Linea 7,Constituyentes,2698
19380,2021-01-13,13,Enero,2021,Linea 7,Constituyentes,2381
19381,2021-01-14,14,Enero,2021,Linea 7,Constituyentes,2609
19382,2021-01-15,15,Enero,2021,Linea 7,Constituyentes,2685
19383,2021-01-16,16,Enero,2021,Linea 7,Constituyentes,2358
19384,2021-01-17,17,Enero,2021,Linea 7,Constituyentes,1094
19385,2021-01-18,18,Enero,2021,Linea 7,Constituyentes,2689
19386,2021-01-19,19,Enero,2021,Linea 7,Constituyentes,3036
19387,2021-01-20,20,Enero,2021,Linea 7,Constituyentes,3212
19388,2021-01-21,21,Enero,2021,Linea 7,Constituyentes,"3,21"
19389,2021-01-22,22,Enero,2021,Linea 7,Constituyentes,2953
19390,2021-01-23,23,Enero,2021,Linea 7,Constituyentes,1809
19391,2021-01-24,24,Enero,2021,Linea 7,Constituyentes,1148
19392,2021-01-25,25,Enero,2021,Linea 7,Constituyentes,2622
19393,2021-01-26,26,Enero,2021,Linea 7,Constituyentes,2658
19394,2021-01-27,27,Enero,2021,Linea 7,Constituyentes,2642
19395,2021-01-28,28,Enero,2021,Linea 7,Constituyentes,3452
19396,2021-01-29,29,Enero,2021,Linea 7,Constituyentes,2727
19397,2021-01-30,30,Enero,2021,Linea 7,Constituyentes,2162
19398,2021-01-31,31,Enero,2021,Linea 7,Constituyentes,1331
19399,2021-02-01,1,Febrero,2021,Linea 7,Constituyentes,2578
19400,2021-02-02,2,Febrero,2021,Linea 7,Constituyentes,2988
19401,2021-02-03,3,Febrero,2021,Linea 7,Constituyentes,2783
19402,2021-02-04,4,Febrero,2021,Linea 7,Constituyentes,2926
19403,2021-02-05,5,Febrero,2021,Linea 7,Constituyentes,2694
19404,2021-02-06,6,Febrero,2021,Linea 7,Constituyentes,2521
19405,2021-02-07,7,Febrero,2021,Linea 7,Constituyentes,1368
19406,2021-02-08,8,Febrero,2021,Linea 7,Constituyentes,2682
19407,2021-02-09,9,Febrero,2021,Linea 7,Constituyentes,"3,03"
19408,2021-02-10,10,Febrero,2021,Linea 7,Constituyentes,3588
19409,2021-02-11,11,Febrero,2021,Linea 7,Constituyentes,2723
19410,2021-02-12,12,Febrero,2021,Linea 7,Constituyentes,3416
19411,2021-02-13,13,Febrero,2021,Linea 7,Constituyentes,1788
19412,2021-02-14,14,Febrero,2021,Linea 7,Constituyentes,1374
19413,2021-02-15,15,Febrero,2021,Linea 7,Constituyentes,2579
19414,2021-02-16,16,Febrero,2021,Linea 7,Constituyentes,2723
19415,2021-02-17,17,Febrero,2021,Linea 7,Constituyentes,"3,16"
19416,2021-02-18,18,Febrero,2021,Linea 7,Constituyentes,2772
19417,2021-02-19,19,Febrero,2021,Linea 7,Constituyentes,3364
19418,2021-02-20,20,Febrero,2021,Linea 7,Constituyentes,1946
19419,2021-02-21,21,Febrero,2021,Linea 7,Constituyentes,"1,28"
19420,2021-02-22,22,Febrero,2021,Linea 7,Constituyentes,2746
19421,2021-02-23,23,Febrero,2021,Linea 7,Constituyentes,"2,88"
19422,2021-02-24,24,Febrero,2021,Linea 7,Constituyentes,2773
19423,2021-02-25,25,Febrero,2021,Linea 7,Constituyentes,3043
19424,2021-02-26,26,Febrero,2021,Linea 7,Constituyentes,3841
19425,2021-02-27,27,Febrero,2021,Linea 7,Constituyentes,2516
19426,2021-02-28,28,Febrero,2021,Linea 7,Constituyentes,"1,18"
19427,2021-03-01,1,Marzo,2021,Linea 7,Constituyentes,2957
19428,2021-03-02,2,Marzo,2021,Linea 7,Constituyentes,3239
19429,2021-03-03,3,Marzo,2021,Linea 7,Constituyentes,3067
19430,2021-03-04,4,Marzo,2021,Linea 7,Constituyentes,3399
19431,2021-03-05,5,Marzo,2021,Linea 7,Constituyentes,3446
19432,2021-03-06,6,Marzo,2021,Linea 7,Constituyentes,"2,58"
19433,2021-03-07,7,Marzo,2021,Linea 7,Constituyentes,1312
19434,2021-03-08,8,Marzo,2021,Linea 7,Constituyentes,3096
19435,2021-03-09,9,Marzo,2021,Linea 7,Constituyentes,3167
19436,2021-03-10,10,Marzo,2021,Linea 7,Constituyentes,3062
19437,2021-03-11,11,Marzo,2021,Linea 7,Constituyentes,3647
19438,2021-03-12,12,Marzo,2021,Linea 7,Constituyentes,3119
19439,2021-03-13,13,Marzo,2021,Linea 7,Constituyentes,2416
19440,2021-03-14,14,Marzo,2021,Linea 7,Constituyentes,1381
19441,2021-03-15,15,Marzo,2021,Linea 7,Constituyentes,1479
19442,2021-03-16,16,Marzo,2021,Linea 7,Constituyentes,2495
19443,2021-03-17,17,Marzo,2021,Linea 7,Constituyentes,3103
19444,2021-03-18,18,Marzo,2021,Linea 7,Constituyentes,2958
19445,2021-03-19,19,Marzo,2021,Linea 7,Constituyentes,2205
19446,2021-03-20,20,Marzo,2021,Linea 7,Constituyentes,2238
19447,2021-03-21,21,Marzo,2021,Linea 7,Constituyentes,"1,18"
19448,2021-03-22,22,Marzo,2021,Linea 7,Constituyentes,2684
19449,2021-03-23,23,Marzo,2021,Linea 7,Constituyentes,3305
19450,2021-03-24,24,Marzo,2021,Linea 7,Constituyentes,3064
19451,2021-03-25,25,Marzo,2021,Linea 7,Constituyentes,2947
19452,2021-03-26,26,Marzo,2021,Linea 7,Constituyentes,3372
19453,2021-03-27,27,Marzo,2021,Linea 7,Constituyentes,2236
19454,2021-03-28,28,Marzo,2021,Linea 7,Constituyentes,1289
19455,2021-03-29,29,Marzo,2021,Linea 7,Constituyentes,2996
19456,2021-03-30,30,Marzo,2021,Linea 7,Constituyentes,"2,81"
19457,2021-03-31,31,Marzo,2021,Linea 7,Constituyentes,3338
19458,2021-04-01,1,Abril,2021,Linea 7,Constituyentes,1875
19459,2021-04-02,2,Abril,2021,Linea 7,Constituyentes,1393
19460,2021-04-03,3,Abril,2021,Linea 7,Constituyentes,"1,38"
19461,2021-04-04,4,Abril,2021,Linea 7,Constituyentes,1126
19462,2021-04-05,5,Abril,2021,Linea 7,Constituyentes,2582
19463,2021-04-06,6,Abril,2021,Linea 7,Constituyentes,3296
19464,2021-04-07,7,Abril,2021,Linea 7,Constituyentes,2995
19465,2021-04-08,8,Abril,2021,Linea 7,Constituyentes,2723
19466,2021-04-09,9,Abril,2021,Linea 7,Constituyentes,3248
19467,2021-04-10,10,Abril,2021,Linea 7,Constituyentes,"2,03"
19468,2021-04-11,11,Abril,2021,Linea 7,Constituyentes,1464
19469,2021-04-12,12,Abril,2021,Linea 7,Constituyentes,2969
19470,2021-04-13,13,Abril,2021,Linea 7,Constituyentes,3617
19471,2021-04-14,14,Abril,2021,Linea 7,Constituyentes,"3,03"
19472,2021-04-15,15,Abril,2021,Linea 7,Constituyentes,3316
19473,2021-04-16,16,Abril,2021,Linea 7,Constituyentes,3171
19474,2021-04-17,17,Abril,2021,Linea 7,Constituyentes,2936
19475,2021-04-18,18,Abril,2021,Linea 7,Constituyentes,1359
19476,2021-04-19,19,Abril,2021,Linea 7,Constituyentes,2911
19477,2021-04-20,20,Abril,2021,Linea 7,Constituyentes,3069
19478,2021-04-21,21,Abril,2021,Linea 7,Constituyentes,3356
19479,2021-04-22,22,Abril,2021,Linea 7,Constituyentes,3249
19480,2021-04-23,23,Abril,2021,Linea 7,Constituyentes,3072
19481,2021-04-24,24,Abril,2021,Linea 7,Constituyentes,1982
19482,2021-04-25,25,Abril,2021,Linea 7,Constituyentes,"1,31"
19483,2021-04-26,26,Abril,2021,Linea 7,Constituyentes,3941
19484,2021-04-27,27,Abril,2021,Linea 7,Constituyentes,4289
19485,2021-04-28,28,Abril,2021,Linea 7,Constituyentes,3169
19486,2021-04-29,29,Abril,2021,Linea 7,Constituyentes,3158
19487,2021-04-30,30,Abril,2021,Linea 7,Constituyentes,"3,86"
19488,2021-05-01,1,Mayo,2021,Linea 7,Constituyentes,2152
19489,2021-05-02,2,Mayo,2021,Linea 7,Constituyentes,1569
19490,2021-05-03,3,Mayo,2021,Linea 7,Constituyentes,2996
19491,2021-05-04,4,Mayo,2021,Linea 7,Constituyentes,"2,76"
19492,2021-05-05,5,Mayo,2021,Linea 7,Constituyentes,3182
19493,2021-05-06,6,Mayo,2021,Linea 7,Constituyentes,2805
19494,2021-05-07,7,Mayo,2021,Linea 7,Constituyentes,"3,23"
19495,2021-05-08,8,Mayo,2021,Linea 7,Constituyentes,2495
19496,2021-05-09,9,Mayo,2021,Linea 7,Constituyentes,1364
19497,2021-05-10,10,Mayo,2021,Linea 7,Constituyentes,2471
19498,2021-05-11,11,Mayo,2021,Linea 7,Constituyentes,2985
19499,2021-05-12,12,Mayo,2021,Linea 7,Constituyentes,3237
19500,2021-05-13,13,Mayo,2021,Linea 7,Constituyentes,3317
19501,2021-05-14,14,Mayo,2021,Linea 7,Constituyentes,3304
19502,2021-05-15,15,Mayo,2021,Linea 7,Constituyentes,2074
19503,2021-05-16,16,Mayo,2021,Linea 7,Constituyentes,1657
19504,2021-05-17,17,Mayo,2021,Linea 7,Constituyentes,2943
19505,2021-05-18,18,Mayo,2021,Linea 7,Constituyentes,3242
19506,2021-05-19,19,Mayo,2021,Linea 7,Constituyentes,3169
19507,2021-05-20,20,Mayo,2021,Linea 7,Constituyentes,3297
19508,2021-05-21,21,Mayo,2021,Linea 7,Constituyentes,3586
19509,2021-05-22,22,Mayo,2021,Linea 7,Constituyentes,2859
19510,2021-05-23,23,Mayo,2021,Linea 7,Constituyentes,1628
19511,2021-05-24,24,Mayo,2021,Linea 7,Constituyentes,3142
19512,2021-05-25,25,Mayo,2021,Linea 7,Constituyentes,3497
19513,2021-05-26,26,Mayo,2021,Linea 7,Constituyentes,"3,22"
19514,2021-05-27,27,Mayo,2021,Linea 7,Constituyentes,3421
19515,2021-05-28,28,Mayo,2021,Linea 7,Constituyentes,3102
19516,2021-05-29,29,Mayo,2021,Linea 7,Constituyentes,2183
19517,2021-05-30,30,Mayo,2021,Linea 7,Constituyentes,2155
19518,2021-05-31,31,Mayo,2021,Linea 7,Constituyentes,2988
19519,2021-06-01,1,Junio,2021,Linea 7,Constituyentes,3119
19520,2021-06-02,2,Junio,2021,Linea 7,Constituyentes,3455
19521,2021-06-03,3,Junio,2021,Linea 7,Constituyentes,3075
19522,2021-06-04,4,Junio,2021,Linea 7,Constituyentes,3254
19523,2021-06-05,5,Junio,2021,Linea 7,Constituyentes,2764
19524,2021-06-06,6,Junio,2021,Linea 7,Constituyentes,1304
19525,2021-06-07,7,Junio,2021,Linea 7,Constituyentes,3167
19526,2021-06-08,8,Junio,2021,Linea 7,Constituyentes,3274
19527,2021-06-09,9,Junio,2021,Linea 7,Constituyentes,3355
19528,2021-06-10,10,Junio,2021,Linea 7,Constituyentes,3505
19529,2021-06-11,11,Junio,2021,Linea 7,Constituyentes,3578
19530,2021-06-12,12,Junio,2021,Linea 7,Constituyentes,2456
19531,2021-06-13,13,Junio,2021,Linea 7,Constituyentes,1984
19532,2021-06-14,14,Junio,2021,Linea 7,Constituyentes,2904
19533,2021-06-15,15,Junio,2021,Linea 7,Constituyentes,3221
19534,2021-06-16,16,Junio,2021,Linea 7,Constituyentes,2883
19535,2021-06-17,17,Junio,2021,Linea 7,Constituyentes,3222
19536,2021-06-18,18,Junio,2021,Linea 7,Constituyentes,2439
19537,2021-06-19,19,Junio,2021,Linea 7,Constituyentes,2576
19538,2021-06-20,20,Junio,2021,Linea 7,Constituyentes,"1,27"
19539,2021-06-21,21,Junio,2021,Linea 7,Constituyentes,3037
19540,2021-06-22,22,Junio,2021,Linea 7,Constituyentes,3238
19541,2021-06-23,23,Junio,2021,Linea 7,Constituyentes,3187
19542,2021-06-24,24,Junio,2021,Linea 7,Constituyentes,2871
19543,2021-06-25,25,Junio,2021,Linea 7,Constituyentes,3251
19544,2021-06-26,26,Junio,2021,Linea 7,Constituyentes,2538
19545,2021-06-27,27,Junio,2021,Linea 7,Constituyentes,1203
19546,2021-06-28,28,Junio,2021,Linea 7,Constituyentes,2857
19547,2021-06-29,29,Junio,2021,Linea 7,Constituyentes,2959
19548,2021-06-30,30,Junio,2021,Linea 7,Constituyentes,2426
19549,2021-01-01,1,Enero,2021,Linea 7,Tacubaya,694
19550,2021-01-02,2,Enero,2021,Linea 7,Tacubaya,"2,38"
19551,2021-01-03,3,Enero,2021,Linea 7,Tacubaya,1198
19552,2021-01-04,4,Enero,2021,Linea 7,Tacubaya,2409
19553,2021-01-05,5,Enero,2021,Linea 7,Tacubaya,2736
19554,2021-01-06,6,Enero,2021,Linea 7,Tacubaya,2812
19555,2021-01-07,7,Enero,2021,Linea 7,Tacubaya,2199
19556,2021-01-08,8,Enero,2021,Linea 7,Tacubaya,2732
19557,2021-01-09,9,Enero,2021,Linea 7,Tacubaya,3468
19558,2021-01-10,10,Enero,2021,Linea 7,Tacubaya,1797
19559,2021-01-11,11,Enero,2021,Linea 7,Tacubaya,"3,47"
19560,2021-01-12,12,Enero,2021,Linea 7,Tacubaya,"4,07"
19561,2021-01-13,13,Enero,2021,Linea 7,Tacubaya,3811
19562,2021-01-14,14,Enero,2021,Linea 7,Tacubaya,4004
19563,2021-01-15,15,Enero,2021,Linea 7,Tacubaya,3599
19564,2021-01-16,16,Enero,2021,Linea 7,Tacubaya,3451
19565,2021-01-17,17,Enero,2021,Linea 7,Tacubaya,"1,73"
19566,2021-01-18,18,Enero,2021,Linea 7,Tacubaya,3619
19567,2021-01-19,19,Enero,2021,Linea 7,Tacubaya,4628
19568,2021-01-20,20,Enero,2021,Linea 7,Tacubaya,4619
19569,2021-01-21,21,Enero,2021,Linea 7,Tacubaya,"3,59"
19570,2021-01-22,22,Enero,2021,Linea 7,Tacubaya,4582
19571,2021-01-23,23,Enero,2021,Linea 7,Tacubaya,2858
19572,2021-01-24,24,Enero,2021,Linea 7,Tacubaya,2141
19573,2021-01-25,25,Enero,2021,Linea 7,Tacubaya,3059
19574,2021-01-26,26,Enero,2021,Linea 7,Tacubaya,2637
19575,2021-01-27,27,Enero,2021,Linea 7,Tacubaya,2834
19576,2021-01-28,28,Enero,2021,Linea 7,Tacubaya,3305
19577,2021-01-29,29,Enero,2021,Linea 7,Tacubaya,2956
19578,2021-01-30,30,Enero,2021,Linea 7,Tacubaya,2951
19579,2021-01-31,31,Enero,2021,Linea 7,Tacubaya,1368
19580,2021-02-01,1,Febrero,2021,Linea 7,Tacubaya,"1,41"
19581,2021-02-02,2,Febrero,2021,Linea 7,Tacubaya,2648
19582,2021-02-03,3,Febrero,2021,Linea 7,Tacubaya,3101
19583,2021-02-04,4,Febrero,2021,Linea 7,Tacubaya,3076
19584,2021-02-05,5,Febrero,2021,Linea 7,Tacubaya,"2,78"
19585,2021-02-06,6,Febrero,2021,Linea 7,Tacubaya,2917
19586,2021-02-07,7,Febrero,2021,Linea 7,Tacubaya,1407
19587,2021-02-08,8,Febrero,2021,Linea 7,Tacubaya,2563
19588,2021-02-09,9,Febrero,2021,Linea 7,Tacubaya,2772
19589,2021-02-10,10,Febrero,2021,Linea 7,Tacubaya,2994
19590,2021-02-11,11,Febrero,2021,Linea 7,Tacubaya,2803
19591,2021-02-12,12,Febrero,2021,Linea 7,Tacubaya,2985
19592,2021-02-13,13,Febrero,2021,Linea 7,Tacubaya,2452
19593,2021-02-14,14,Febrero,2021,Linea 7,Tacubaya,1458
19594,2021-02-15,15,Febrero,2021,Linea 7,Tacubaya,2861
19595,2021-02-16,16,Febrero,2021,Linea 7,Tacubaya,2512
19596,2021-02-17,17,Febrero,2021,Linea 7,Tacubaya,2777
19597,2021-02-18,18,Febrero,2021,Linea 7,Tacubaya,"2,67"
19598,2021-02-19,19,Febrero,2021,Linea 7,Tacubaya,3363
19599,2021-02-20,20,Febrero,2021,Linea 7,Tacubaya,2592
19600,2021-02-21,21,Febrero,2021,Linea 7,Tacubaya,"1,55"
19601,2021-02-22,22,Febrero,2021,Linea 7,Tacubaya,2991
19602,2021-02-23,23,Febrero,2021,Linea 7,Tacubaya,2626
19603,2021-02-24,24,Febrero,2021,Linea 7,Tacubaya,2896
19604,2021-02-25,25,Febrero,2021,Linea 7,Tacubaya,2905
19605,2021-02-26,26,Febrero,2021,Linea 7,Tacubaya,2875
19606,2021-02-27,27,Febrero,2021,Linea 7,Tacubaya,3427
19607,2021-02-28,28,Febrero,2021,Linea 7,Tacubaya,1314
19608,2021-03-01,1,Marzo,2021,Linea 7,Tacubaya,2744
19609,2021-03-02,2,Marzo,2021,Linea 7,Tacubaya,3074
19610,2021-03-03,3,Marzo,2021,Linea 7,Tacubaya,2824
19611,2021-03-04,4,Marzo,2021,Linea 7,Tacubaya,3105
19612,2021-03-05,5,Marzo,2021,Linea 7,Tacubaya,3641
19613,2021-03-06,6,Marzo,2021,Linea 7,Tacubaya,2582
19614,2021-03-07,7,Marzo,2021,Linea 7,Tacubaya,1824
19615,2021-03-08,8,Marzo,2021,Linea 7,Tacubaya,2756
19616,2021-03-09,9,Marzo,2021,Linea 7,Tacubaya,3332
19617,2021-03-10,10,Marzo,2021,Linea 7,Tacubaya,3214
19618,2021-03-11,11,Marzo,2021,Linea 7,Tacubaya,3086
19619,2021-03-12,12,Marzo,2021,Linea 7,Tacubaya,3342
19620,2021-03-13,13,Marzo,2021,Linea 7,Tacubaya,2409
19621,2021-03-14,14,Marzo,2021,Linea 7,Tacubaya,1186
19622,2021-03-15,15,Marzo,2021,Linea 7,Tacubaya,1395
19623,2021-03-16,16,Marzo,2021,Linea 7,Tacubaya,2682
19624,2021-03-17,17,Marzo,2021,Linea 7,Tacubaya,2426
19625,2021-03-18,18,Marzo,2021,Linea 7,Tacubaya,2554
19626,2021-03-19,19,Marzo,2021,Linea 7,Tacubaya,2529
19627,2021-03-20,20,Marzo,2021,Linea 7,Tacubaya,1893
19628,2021-03-21,21,Marzo,2021,Linea 7,Tacubaya,1302
19629,2021-03-22,22,Marzo,2021,Linea 7,Tacubaya,2203
19630,2021-03-23,23,Marzo,2021,Linea 7,Tacubaya,2562
19631,2021-03-24,24,Marzo,2021,Linea 7,Tacubaya,2751
19632,2021-03-25,25,Marzo,2021,Linea 7,Tacubaya,2466
19633,2021-03-26,26,Marzo,2021,Linea 7,Tacubaya,2596
19634,2021-03-27,27,Marzo,2021,Linea 7,Tacubaya,1852
19635,2021-03-28,28,Marzo,2021,Linea 7,Tacubaya,1845
19636,2021-03-29,29,Marzo,2021,Linea 7,Tacubaya,2336
19637,2021-03-30,30,Marzo,2021,Linea 7,Tacubaya,2202
19638,2021-03-31,31,Marzo,2021,Linea 7,Tacubaya,2703
19639,2021-04-01,1,Abril,2021,Linea 7,Tacubaya,2453
19640,2021-04-02,2,Abril,2021,Linea 7,Tacubaya,1584
19641,2021-04-03,3,Abril,2021,Linea 7,Tacubaya,1503
19642,2021-04-04,4,Abril,2021,Linea 7,Tacubaya,890
19643,2021-04-05,5,Abril,2021,Linea 7,Tacubaya,2227
19644,2021-04-06,6,Abril,2021,Linea 7,Tacubaya,3161
19645,2021-04-07,7,Abril,2021,Linea 7,Tacubaya,"2,48"
19646,2021-04-08,8,Abril,2021,Linea 7,Tacubaya,2482
19647,2021-04-09,9,Abril,2021,Linea 7,Tacubaya,3112
19648,2021-04-10,10,Abril,2021,Linea 7,Tacubaya,1698
19649,2021-04-11,11,Abril,2021,Linea 7,Tacubaya,1887
19650,2021-04-12,12,Abril,2021,Linea 7,Tacubaya,2862
19651,2021-04-13,13,Abril,2021,Linea 7,Tacubaya,2726
19652,2021-04-14,14,Abril,2021,Linea 7,Tacubaya,2754
19653,2021-04-15,15,Abril,2021,Linea 7,Tacubaya,3849
19654,2021-04-16,16,Abril,2021,Linea 7,Tacubaya,3112
19655,2021-04-17,17,Abril,2021,Linea 7,Tacubaya,3015
19656,2021-04-18,18,Abril,2021,Linea 7,Tacubaya,1427
19657,2021-04-19,19,Abril,2021,Linea 7,Tacubaya,3434
19658,2021-04-20,20,Abril,2021,Linea 7,Tacubaya,2764
19659,2021-04-21,21,Abril,2021,Linea 7,Tacubaya,3636
19660,2021-04-22,22,Abril,2021,Linea 7,Tacubaya,3306
19661,2021-04-23,23,Abril,2021,Linea 7,Tacubaya,3448
19662,2021-04-24,24,Abril,2021,Linea 7,Tacubaya,2647
19663,2021-04-25,25,Abril,2021,Linea 7,Tacubaya,2134
19664,2021-04-26,26,Abril,2021,Linea 7,Tacubaya,2884
19665,2021-04-27,27,Abril,2021,Linea 7,Tacubaya,2937
19666,2021-04-28,28,Abril,2021,Linea 7,Tacubaya,3493
19667,2021-04-29,29,Abril,2021,Linea 7,Tacubaya,3222
19668,2021-04-30,30,Abril,2021,Linea 7,Tacubaya,3573
19669,2021-05-01,1,Mayo,2021,Linea 7,Tacubaya,2243
19670,2021-05-02,2,Mayo,2021,Linea 7,Tacubaya,2048
19671,2021-05-03,3,Mayo,2021,Linea 7,Tacubaya,3435
19672,2021-05-04,4,Mayo,2021,Linea 7,Tacubaya,2866
19673,2021-05-05,5,Mayo,2021,Linea 7,Tacubaya,3102
19674,2021-05-06,6,Mayo,2021,Linea 7,Tacubaya,3197
19675,2021-05-07,7,Mayo,2021,Linea 7,Tacubaya,"3,59"
19676,2021-05-08,8,Mayo,2021,Linea 7,Tacubaya,3132
19677,2021-05-09,9,Mayo,2021,Linea 7,Tacubaya,1931
19678,2021-05-10,10,Mayo,2021,Linea 7,Tacubaya,2923
19679,2021-05-11,11,Mayo,2021,Linea 7,Tacubaya,3017
19680,2021-05-12,12,Mayo,2021,Linea 7,Tacubaya,"2,73"
19681,2021-05-13,13,Mayo,2021,Linea 7,Tacubaya,3676
19682,2021-05-14,14,Mayo,2021,Linea 7,Tacubaya,3858
19683,2021-05-15,15,Mayo,2021,Linea 7,Tacubaya,"2,97"
19684,2021-05-16,16,Mayo,2021,Linea 7,Tacubaya,1927
19685,2021-05-17,17,Mayo,2021,Linea 7,Tacubaya,3298
19686,2021-05-18,18,Mayo,2021,Linea 7,Tacubaya,"3,23"
19687,2021-05-19,19,Mayo,2021,Linea 7,Tacubaya,3032
19688,2021-05-20,20,Mayo,2021,Linea 7,Tacubaya,3344
19689,2021-05-21,21,Mayo,2021,Linea 7,Tacubaya,3052
19690,2021-05-22,22,Mayo,2021,Linea 7,Tacubaya,3327
19691,2021-05-23,23,Mayo,2021,Linea 7,Tacubaya,2379
19692,2021-05-24,24,Mayo,2021,Linea 7,Tacubaya,3222
19693,2021-05-25,25,Mayo,2021,Linea 7,Tacubaya,3281
19694,2021-05-26,26,Mayo,2021,Linea 7,Tacubaya,3512
19695,2021-05-27,27,Mayo,2021,Linea 7,Tacubaya,3518
19696,2021-05-28,28,Mayo,2021,Linea 7,Tacubaya,3463
19697,2021-05-29,29,Mayo,2021,Linea 7,Tacubaya,2839
19698,2021-05-30,30,Mayo,2021,Linea 7,Tacubaya,2387
19699,2021-05-31,31,Mayo,2021,Linea 7,Tacubaya,3154
19700,2021-06-01,1,Junio,2021,Linea 7,Tacubaya,3428
19701,2021-06-02,2,Junio,2021,Linea 7,Tacubaya,3452
19702,2021-06-03,3,Junio,2021,Linea 7,Tacubaya,3613
19703,2021-06-04,4,Junio,2021,Linea 7,Tacubaya,"3,44"
19704,2021-06-05,5,Junio,2021,Linea 7,Tacubaya,2947
19705,2021-06-06,6,Junio,2021,Linea 7,Tacubaya,1959
19706,2021-06-07,7,Junio,2021,Linea 7,Tacubaya,3211
19707,2021-06-08,8,Junio,2021,Linea 7,Tacubaya,3562
19708,2021-06-09,9,Junio,2021,Linea 7,Tacubaya,3889
19709,2021-06-10,10,Junio,2021,Linea 7,Tacubaya,3691
19710,2021-06-11,11,Junio,2021,Linea 7,Tacubaya,3759
19711,2021-06-12,12,Junio,2021,Linea 7,Tacubaya,"3,11"
19712,2021-06-13,13,Junio,2021,Linea 7,Tacubaya,1978
19713,2021-06-14,14,Junio,2021,Linea 7,Tacubaya,2983
19714,2021-06-15,15,Junio,2021,Linea 7,Tacubaya,3545
19715,2021-06-16,16,Junio,2021,Linea 7,Tacubaya,3484
19716,2021-06-17,17,Junio,2021,Linea 7,Tacubaya,3501
19717,2021-06-18,18,Junio,2021,Linea 7,Tacubaya,3584
19718,2021-06-19,19,Junio,2021,Linea 7,Tacubaya,2886
19719,2021-06-20,20,Junio,2021,Linea 7,Tacubaya,1383
19720,2021-06-21,21,Junio,2021,Linea 7,Tacubaya,2961
19721,2021-06-22,22,Junio,2021,Linea 7,Tacubaya,2674
19722,2021-06-23,23,Junio,2021,Linea 7,Tacubaya,3027
19723,2021-06-24,24,Junio,2021,Linea 7,Tacubaya,2147
19724,2021-06-25,25,Junio,2021,Linea 7,Tacubaya,2834
19725,2021-06-26,26,Junio,2021,Linea 7,Tacubaya,2452
19726,2021-06-27,27,Junio,2021,Linea 7,Tacubaya,1889
19727,2021-06-28,28,Junio,2021,Linea 7,Tacubaya,3365
19728,2021-06-29,29,Junio,2021,Linea 7,Tacubaya,3008
19729,2021-06-30,30,Junio,2021,Linea 7,Tacubaya,"3,24"
19730,2021-01-01,1,Enero,2021,Linea 7,San Pedro los Pinos,876
19731,2021-01-02,2,Enero,2021,Linea 7,San Pedro los Pinos,2203
19732,2021-01-03,3,Enero,2021,Linea 7,San Pedro los Pinos,1466
19733,2021-01-04,4,Enero,2021,Linea 7,San Pedro los Pinos,"4,63"
19734,2021-01-05,5,Enero,2021,Linea 7,San Pedro los Pinos,9974
19735,2021-01-06,6,Enero,2021,Linea 7,San Pedro los Pinos,5506
19736,2021-01-07,7,Enero,2021,Linea 7,San Pedro los Pinos,5721
19737,2021-01-08,8,Enero,2021,Linea 7,San Pedro los Pinos,4824
19738,2021-01-09,9,Enero,2021,Linea 7,San Pedro los Pinos,5179
19739,2021-01-10,10,Enero,2021,Linea 7,San Pedro los Pinos,1629
19740,2021-01-11,11,Enero,2021,Linea 7,San Pedro los Pinos,4158
19741,2021-01-12,12,Enero,2021,Linea 7,San Pedro los Pinos,6207
19742,2021-01-13,13,Enero,2021,Linea 7,San Pedro los Pinos,4725
19743,2021-01-14,14,Enero,2021,Linea 7,San Pedro los Pinos,6748
19744,2021-01-15,15,Enero,2021,Linea 7,San Pedro los Pinos,"5,7"
19745,2021-01-16,16,Enero,2021,Linea 7,San Pedro los Pinos,3909
19746,2021-01-17,17,Enero,2021,Linea 7,San Pedro los Pinos,1648
19747,2021-01-18,18,Enero,2021,Linea 7,San Pedro los Pinos,4497
19748,2021-01-19,19,Enero,2021,Linea 7,San Pedro los Pinos,6014
19749,2021-01-20,20,Enero,2021,Linea 7,San Pedro los Pinos,"4,77"
19750,2021-01-21,21,Enero,2021,Linea 7,San Pedro los Pinos,4857
19751,2021-01-22,22,Enero,2021,Linea 7,San Pedro los Pinos,6729
19752,2021-01-23,23,Enero,2021,Linea 7,San Pedro los Pinos,5724
19753,2021-01-24,24,Enero,2021,Linea 7,San Pedro los Pinos,1559
